,latitude,longitude,status_group
11321,-8.12528309,30.96644888,functional
11322,-1.73748741,31.13880835,functional
11323,-2.83504324,33.39181255,functional
11324,-3.75320455,33.32665247,non functional
11325,-5.38319706,37.51229869,non functional
11326,-3.2111904,34.25348578,functional
11327,-9.20445146,34.72002546,functional
11328,-6.72640348,30.39114573,functional
11329,-9.17893898,34.52441276,functional
11330,-4.050279,35.45363015,functional
11331,-9.29972872,34.72377647,functional
11332,-2.73998271,33.0994274,functional
11333,-3.84079894,33.39268005,functional
11334,-2.15838958,33.61212013,non functional
11335,-5.11631021,38.34044532,non functional
11336,-4.48034464,30.15988052,non functional
11337,-2.62240663,31.70033377,functional
11338,-3.55220313,33.13456117,non functional
11339,-1.34786894,31.73566526,non functional
11340,-5.50606639,34.70389196,non functional
11341,-2.52297834,32.30031866,non functional
11342,-10.27950369,40.11984578,non functional
11343,-3.21434372,37.29729296,non functional
11344,-5.00317881,32.85789164,non functional
11345,-9.33653754,33.51682145,functional
11346,-6.03142866,37.02886661,non functional
11347,-1.74540115,33.74165284,non functional
11348,-10.71749887,34.65869846,non functional
11349,-6.90223223,39.19794116,functional
11350,-1.46971728,30.85016207,non functional
11351,-6.47401391,36.28922926,functional
11352,-8.12989814,36.68245205,non functional
11353,-1.37246559,34.48971466,functional
11354,-4.20932322,33.93912839,non functional
11355,-8.53707584,31.74224613,functional
11356,-3.3235274,37.25302382,functional
11357,-3.5768704,32.70685603,functional
11358,-7.83320734,38.36704357,non functional
11359,-6.53273452,35.65776761,functional
11360,-8.68806031,34.78395268,non functional
11361,-7.67166862,35.418586,functional
11362,-7.95716833,30.87636986,non functional
11363,-8.14994398,35.29948556,functional
11364,-7.85033637,31.43133347,non functional
11365,-6.99254835,39.11780678,non functional
11366,-1.37299049,30.81431905,functional
11367,-11.36095719,37.06274794,functional
11368,-2.46571147,33.13378529,non functional
11369,-4.8622669,38.4633581,non functional
11370,-2e-08,0.0,functional
11371,-3.21245151,37.26976482,functional
11372,-3.39194621,37.30409439,functional
11373,-7.05009418,37.76234257,functional
11374,-3.37306958,36.66003842,functional
11375,-10.4403147,36.05759508,functional
11376,-2e-08,0.0,non functional
11377,-4.6230957,38.30863426,functional
11378,-3.2987075,35.71717494,functional
11379,-4.52853972,29.80863345,non functional
11380,-10.29783053,39.36882145,functional
11381,-2.34736088,32.20400207,functional
11382,-8.92875835,33.5537068,non functional
11383,-3.97658943,37.66898079,functional
11384,-4.61549989,29.73373886,functional
11385,-3.50475712,37.0385299,non functional
11386,-2.77823055,31.37302937,non functional
11387,-6.08479363,36.85380728,non functional
11388,-4.28691481,33.86818092,functional
11389,-10.23246189,39.45899437,functional
11390,-7.1247044000000015,37.85207122,non functional
11391,-6.06528672,35.97911595,non functional
11392,-4.79742611,29.64041145,non functional
11393,-10.02149725,39.55945552,non functional
11394,-4.23114553,37.85689729,functional
11395,-2e-08,0.0,non functional
11396,-5.24198552,35.34698838,non functional
11397,-1.47535004,30.88190349,functional
11398,-4.82355118,29.78721281,non functional
11399,-8.46431313,31.67158847,functional
11400,-2.43761632,33.05275703,functional
11401,-5.16622951,38.76850465,functional
11402,-3.61627663,30.72083335,non functional
11403,-4.6260384000000005,38.29988307,functional
11404,-5.42048341,38.97119299,non functional
11405,-2.58144242,33.06661236,functional
11406,-9.57717667,33.80878314,non functional
11407,-8.14534073,36.68409854,functional
11408,-9.61052569,34.46572125,functional
11409,-7.72534414,38.93911257,non functional
11410,-9.4137263,33.90107833,non functional
11411,-3.17471267,37.11071976,functional
11412,-3.65519179,37.64080301,non functional
11413,-5.44016046,33.65202819,functional
11414,-7.58246403,31.26132038,functional
11415,-7.134117,36.39406579,non functional
11416,-4.02467968,33.21803462,functional
11417,-5.14161689,38.86359551,non functional
11418,-3.2369377,37.29529417,non functional
11419,-2.72352418,36.69299781,non functional
11420,-2.84751745,31.44941685,functional
11421,-2.9057976,30.71445324,non functional
11422,-7.6686476,35.43657482,functional
11423,-9.19303639,39.60330918,non functional
11424,-9.46875886,33.95068889,functional
11425,-10.49213705,35.90361356,functional
11426,-3.36535157,36.73651907,functional
11427,-5.29293423,39.05749288,functional
11428,-3.25897315,37.17530272,non functional
11429,-9.43445512,33.96562414,functional
11430,-4.58223521,32.24476287,non functional
11431,-10.54537955,39.46381112,non functional
11432,-11.47537923,36.66278602,non functional
11433,-5.54331549,30.36363895,non functional
11434,-3.42018716,36.73933337,functional
11435,-6.64390456,36.70838121,non functional
11436,-8.10933339,35.4394573,functional
11437,-7.67373965,36.97033654,functional
11438,-3.31964867,37.35930518,non functional
11439,-9.23384703,34.61403612,functional
11440,-3.48981379,36.84784376,functional
11441,-10.88888303,36.11965170000001,non functional
11442,-3.17157856,34.39494464,functional
11443,-9.4885484,33.94331692,functional
11444,-1.78319653,34.70384214,functional
11445,-3.12752249,33.696011299999995,functional
11446,-2.1485294,33.44978402,non functional
11447,-9.26858574,35.01673383,functional
11448,-8.08706687,36.70910775,non functional
11449,-6.05668179,36.86774137,non functional
11450,-2e-08,0.0,non functional
11451,-6.14965245,37.60174482,non functional
11452,-6.66062334,31.99315667,functional
11453,-9.3334347,34.56130025,functional
11454,-3.35702255,36.85722777,functional
11455,-8.52301866,33.01028941,non functional
11456,-2.93848322,33.40850102,functional
11457,-10.78582146,35.14464195,non functional
11458,-8.29483991,32.36197953,non functional
11459,-6.98311512,39.09508721,functional
11460,-4.87449504,30.27139037,non functional
11461,-3.57951985,36.69365945,functional
11462,-6.73634514,38.86135572,functional
11463,-3.23642525,36.91857402,non functional
11464,-4.5716103,38.34369706,non functional
11465,-3.56528278,30.63402065,functional
11466,-9.10488676,32.42374479,non functional
11467,-3.27604903,37.3631331,functional
11468,-2e-08,0.0,non functional
11469,-5.14449147,32.68060043,non functional
11470,-3.40321502,37.52126306,functional
11471,-8.964298199999998,33.23968601,non functional
11472,-4.81801577,32.52889225,functional
11473,-6.84107816,36.83084663,functional
11474,-3.86792226,32.42311766,functional
11475,-4.18422935,32.86887088,non functional
11476,-7.92361301,33.5674232,non functional
11477,-4.23203173,35.34976148,functional
11478,-2.34647038,31.74735766,functional
11479,-4.04848219,37.52884586,non functional
11480,-6.64269724,36.70652239,non functional
11481,-6.102427400000002,36.92484928,functional
11482,-9.45892533,33.84365205,functional
11483,-3.49900787,33.44378169,functional
11484,-8.98936823,34.75235434,functional
11485,-6.50768597,38.93490885,functional
11486,-4.55489595,29.79706802,functional
11487,-2.82452023,33.51569669,functional
11488,-7.92713448,30.87863757,non functional
11489,-6.25391234,37.08400666,non functional
11490,-2.02335451,33.40083737,non functional
11491,-10.75050077,35.13388706,non functional
11492,-3.14176451,36.85119107,functional
11493,-9.82075733,34.49357044,non functional
11494,-2.96441726,30.83673664,functional
11495,-3.61137295,31.99246068,non functional
11496,-3.32656099,36.80931213,non functional
11497,-3.61011832,37.32084116,non functional
11498,-9.27334529,34.02579025,non functional
11499,-10.75857599,35.71609137,functional
11500,-7.49013165,39.14758821,non functional
11501,-2e-08,0.0,functional
11502,-3.1515512,36.97491502,functional
11503,-4.7535392,38.34127965,functional
11504,-6.52011957,37.21780891,non functional
11505,-4.24943536,35.50061008,functional
11506,-4.61509604,34.83213401,functional
11507,-7.68277825,36.96379266,functional
11508,-3.65201582,32.55534106,functional
11509,-3.40727291,35.63531152,functional
11510,-11.17833766,36.34269902,functional
11511,-7.74203546,35.86786941,functional
11512,-6.92402831,36.95950667,functional
11513,-3.50468387,35.61729142,functional
11514,-4.771358,38.4965193,non functional
11515,-7.18906408,38.9590394,functional
11516,-4.62898693,34.96782777,functional
11517,-1.82411234,33.5868074,functional
11518,-4.55785871,35.048466999999995,non functional
11519,-11.12349118,35.17331784,non functional
11520,-8.21595123,34.84148674,non functional
11521,-6.81610258,32.09104171,non functional
11522,-7.59929424,36.99541114,functional
11523,-3.71123512,35.92571815,functional
11524,-9.35506778,33.83874537,functional
11525,-2.97663777,33.42510896,functional
11526,-3.55478914,30.73162428,non functional
11527,-4.95080919,36.12848091,non functional
11528,-5.08731907,34.97404408,non functional
11529,-3.37292226,32.25193032,non functional
11530,-3.33294682,36.64342965,functional
11531,-8.11012883,36.66997146,functional
11532,-3.6868692,33.51151042,non functional
11533,-4.24483031,30.19033686,functional
11534,-7.04545522,30.55672233,non functional
11535,-7.65087648,35.8431682,functional
11536,-4.73078073,35.07578047,non functional
11537,-4.45940128,37.20501817,functional
11538,-4.02378192,32.23900019,non functional
11539,-3.63547326,36.04564979,functional
11540,-3.25944246,37.60862444,non functional
11541,-9.61761799,34.40526626,functional
11542,-3.32828597,36.68225979,functional
11543,-4.47610308,35.35321149,functional
11544,-8.26741586,35.53815444,functional
11545,-4.17340781,32.36480887,non functional
11546,-9.64145086,34.77972241,functional
11547,-3.34243678,37.13086447,non functional
11548,-7.10003691,31.17387599,non functional
11549,-3.43625553,33.95619273,non functional
11550,-8.65583917,36.41126442,functional
11551,-8.9172137,32.10708476,non functional
11552,-3.49205886,36.79738377,non functional
11553,-8.98773957,33.92421897,functional
11554,-5.00050923,38.49078108,functional
11555,-1.32932574,30.80286293,non functional
11556,-8.96898332,33.00442537,non functional
11557,-3.28169363,37.47433471,non functional
11558,-3.44182937,36.78937512,functional
11559,-8.94555592,33.20677533,non functional
11560,-9.50623064,33.91332832,functional
11561,-3.06630181,34.07132734,functional
11562,-9.30250238,34.7140429,functional
11563,-8.9636073,34.91091637,functional
11564,-3.4350443,36.76225934,functional
11565,-10.43692835,35.7867768,functional
11566,-8.6765241,34.31232358,non functional
11567,-4.73297576,29.74678073,functional
11568,-2.05519709,32.98304919,non functional
11569,-8.85394659,34.03557299,functional
11570,-9.50695393,33.75507058,functional
11571,-10.77238031,39.29505718,non functional
11572,-3.33599528,31.525867,non functional
11573,-10.60089689,39.78177931,functional
11574,-8.99556603,33.6656201,non functional
11575,-3.32919383,36.86195588,non functional
11576,-1.44348962,30.86683454,functional
11577,-4.05769141,32.3303273,non functional
11578,-4.2293167,35.27854379,non functional
11579,-8.06395785,35.68701160000001,functional
11580,-4.56990875,35.64224433,functional
11581,-2.13248445,33.21958289,functional
11582,-5.10683879,35.82473218,non functional
11583,-10.58390394,35.42097572,functional
11584,-4.52562466,34.61928522,functional
11585,-4.46244337,30.29910475,non functional
11586,-3.01427656,33.30766899,functional
11587,-9.908717,34.68759127,non functional
11588,-7.29077067,31.05283916,non functional
11589,-8.67150444,36.42498631,functional
11590,-3.89037055,33.18459595,functional
11591,-2.52513616,32.82735877,non functional
11592,-3.98529404,35.27478103,non functional
11593,-5.14639854,38.88629464,non functional
11594,-9.08069668,32.85944489,non functional
11595,-9.14520405,33.77538422,non functional
11596,-7.73341264,37.0368973,functional
11597,-9.35164521,33.60581221,non functional
11598,-1.88915168,34.01205326,non functional
11599,-9.33640514,33.23135614,non functional
11600,-7.65747959,31.32713092,non functional
11601,-3.17149021,37.0898754,functional
11602,-1.91576962,34.34552152,non functional
11603,-10.90411515,39.11067647,non functional
11604,-11.39985769,37.13406873,functional
11605,-3.64367106,37.66048443,non functional
11606,-6.26179888,36.06161635,non functional
11607,-3.41007097,34.06172513,non functional
11608,-11.12158675,36.20645321,functional
11609,-10.06954539,38.93185831,non functional
11610,-6.82757007,38.86583076,non functional
11611,-7.753427499999999,39.00855232,functional
11612,-4.6283719,38.40845375,functional
11613,-9.05247944,34.91052082,functional
11614,-10.40832085,39.97793418,non functional
11615,-6.22573565,36.47648228,non functional
11616,-10.87667651,38.69127985,functional
11617,-10.52240264,34.61252927,functional
11618,-5.15436829,38.50204419,non functional
11619,-3.74596959,33.4669669,non functional
11620,-8.96844001,36.68134237,non functional
11621,-1.38732104,34.40787962,functional
11622,-6.99898932,30.57643097,functional
11623,-2.64059735,32.88868712,functional
11624,-9.34960712,33.22117401,non functional
11625,-8.525554099999999,39.18022344,non functional
11626,-8.87885079,34.70347316,functional
11627,-9.01306249,34.66546756,functional
11628,-1.55931261,33.73746434,non functional
11629,-3.36736225,31.81547128,functional
11630,-6.8335189,39.34405412,non functional
11631,-4.12737723,37.85450184,non functional
11632,-5.57588865,30.33796113,non functional
11633,-5.41846672,35.61739036,functional
11634,-2.6599037999999995,33.5120705,functional
11635,-7.18075446,38.83742909,non functional
11636,-10.93126973,39.30886149,functional
11637,-8.87406694,33.60998729,functional
11638,-4.71746723,30.04468379,functional
11639,-4.28678338,33.88066353,non functional
11640,-3.2596942,36.91912585,functional
11641,-3.20575236,37.26098043,functional
11642,-9.54020521,33.83583873,non functional
11643,-10.8377838,39.13450363,non functional
11644,-6.69879462,38.83431827,non functional
11645,-5.97225175,35.305981,functional
11646,-3.25902852,37.28005677,functional
11647,-9.61510059,37.84851965,functional
11648,-3.22957948,37.28725793,functional
11649,-10.15213995,39.27663544,non functional
11650,-1.4786524,30.88750752,non functional
11651,-6.73893391,36.09820036,functional
11652,-2.7573293,30.99669593,non functional
11653,-6.91260446,39.1210781,functional
11654,-4.80323645,32.43261223,functional
11655,-4.7854602,38.2880717,functional
11656,-2.48675411,33.15137846,non functional
11657,-8.21525049,34.8356631,functional
11658,-3.49997659,32.14787125,non functional
11659,-1.84866968,34.33298466,functional
11660,-6.53344708,38.98594757,functional
11661,-6.08641021,38.12483939,non functional
11662,-8.81616891,32.73366149,functional
11663,-3.33232788,31.8343501,non functional
11664,-6.64311288,38.35595296,functional
11665,-4.68212639,29.71422062,non functional
11666,-6.45720742,38.3288562,functional
11667,-9.00364151,34.83555458,non functional
11668,-6.85073837,37.8245862,non functional
11669,-1.81098635,33.85135536,functional
11670,-3.01631694,34.18550303,non functional
11671,-10.38928979,39.15079684,non functional
11672,-6.83906084,38.90217985,functional
11673,-3.11877197,33.9930354,functional
11674,-10.8664828,39.1082443,non functional
11675,-6.90734259,39.34944788,functional
11676,-8.58621614,33.11314266,non functional
11677,-4.98487883,34.85349927,functional
11678,-7.28711275,36.0262321,functional
11679,-8.69074632,34.35623417,functional
11680,-10.59614124,40.07266734,non functional
11681,-4.36461203,34.8322932,functional
11682,-3.03668481,34.35403406,functional
11683,-5.80625252,38.66017829,non functional
11684,-5.0618179,34.68217662,non functional
11685,-6.98311512,39.09508721,functional
11686,-2.77868279,30.54092626,functional
11687,-4.15031306,35.89303169,functional
11688,-8.82808397,34.72919567,non functional
11689,-3.15794521,37.02113978,functional
11690,-2.34320299,35.92177008,non functional
11691,-2e-08,0.0,non functional
11692,-8.14718004,36.67966825,non functional
11693,-4.19840108,33.06133125,non functional
11694,-4.65876876,33.08926728,non functional
11695,-9.05313625,33.04282613,non functional
11696,-5.41842785,35.61736588,non functional
11697,-4.23515645,37.85385594,functional
11698,-3.48659972,34.284243,functional
11699,-1.37049799,34.46385964,functional
11700,-2e-08,0.0,functional
11701,-9.51543234,35.01534174,non functional
11702,-3.29829061,30.79497828,non functional
11703,-5.33298443,38.54799602,functional
11704,-10.37153154,38.22656503,non functional
11705,-6.62378928,36.28423813,functional
11706,-6.07747829,34.84342439,non functional
11707,-6.4474958,38.89665479999999,functional
11708,-9.12895094,34.68023099,functional
11709,-6.78242306,38.85835891,functional
11710,-6.30748534,37.44811102,non functional
11711,-10.54780315,34.80303231,non functional
11712,-5.2247022,38.42174263,functional
11713,-5.02618066,39.05384527,functional
11714,-1.96050749,34.50894155,non functional
11715,-1.77049556,34.41390151,functional
11716,-4.432325700000002,37.95598648,functional
11717,-3.392519,36.70002704,non functional
11718,-1.32347975,31.78396146,non functional
11719,-8.69181811,33.71163355,non functional
11720,-9.19321387,32.93649458,functional
11721,-8.39216829,39.16527778,non functional
11722,-3.42635821,34.10428131,non functional
11723,-6.87306214,37.07524375,non functional
11724,-9.25322793,33.09887075,non functional
11725,-9.27274353,34.01838596,functional
11726,-1.66035384,34.70337731,functional
11727,-10.25259715,39.00301341,non functional
11728,-7.85786693,31.82333114,non functional
11729,-5.5181011,38.26693534,non functional
11730,-10.69733522,36.04484963,functional
11731,-7.48769403,30.59825369,functional
11732,-3.64221651,30.683972600000004,functional
11733,-5.24076223,36.29415038,non functional
11734,-8.76779828,34.3713592,non functional
11735,-10.53500649,35.848246,functional
11736,-2e-08,0.0,non functional
11737,-8.901941,34.94668094,functional
11738,-1.74404803,30.96425206,non functional
11739,-6.34108315,35.99764999,functional
11740,-3.41957906,30.84252835,non functional
11741,-2.63328436,31.75848036,functional
11742,-2.79508857,33.41984503,functional
11743,-7.63087443,39.06109025,non functional
11744,-6.07616991,34.83559482,non functional
11745,-6.83988211,39.34511028,non functional
11746,-5.00660907,32.80966155,functional
11747,-3.83884926,35.56422801,functional
11748,-4.67806197,39.10240604,functional
11749,-6.92979102,37.54279339,non functional
11750,-3.28607382,37.6009363,non functional
11751,-2e-08,0.0,functional
11752,-1.43318704,31.76863035,non functional
11753,-3.3638224,36.66191686,functional
11754,-2e-08,0.0,non functional
11755,-4.948866099999999,38.49716151,functional
11756,-3.47095437,34.30261008,non functional
11757,-9.23116446,35.18405601,functional
11758,-8.96772494,33.28553493,functional
11759,-9.4338786,35.0426427,functional
11760,-6.05549069,37.01376549,non functional
11761,-3.83032127,32.57694019,functional
11762,-2.06540483,34.46456688,non functional
11763,-3.2478547000000004,37.60319086,non functional
11764,-10.59104218,36.07941313,non functional
11765,-8.3200018,35.555037,functional
11766,-2.07749242,33.39687398,non functional
11767,-3.29714898,31.47118963,functional
11768,-4.42995525,35.34568407,functional
11769,-4.17994651,37.91223819,non functional
11770,-3.39077927,31.81031032,functional
11771,-9.94285805,37.90668996,functional
11772,-3.15845806,36.84078617,functional
11773,-5.69002175,38.19072381,non functional
11774,-3.91497203,33.11432639,non functional
11775,-4.37804384,34.96988386,functional
11776,-8.71984922,34.76540682,functional
11777,-4.61884255,29.79271148,functional
11778,-8.09713316,36.51393863,non functional
11779,-2.45268268,30.58339001,non functional
11780,-6.89472485,39.3415448,non functional
11781,-3.3462492999999998,36.89743370000001,non functional
11782,-2.97835597,36.95771852,functional
11783,-4.77636868,33.71381712,functional
11784,-9.16704334,33.54039595,functional
11785,-2.62902195,30.49933628,functional
11786,-1.74422706,31.54561361,non functional
11787,-2.0591033,33.04247026,non functional
11788,-4.52130121,35.99783252,non functional
11789,-2.37953435,32.49027336,functional
11790,-11.01481302,34.89083819,functional
11791,-8.01344596,31.68223118,functional
11792,-2.96265825,33.48963236,functional
11793,-10.46837085,39.74550307,non functional
11794,-11.13536472,37.53472143,functional
11795,-4.85428975,29.64553171,non functional
11796,-3.13088539,36.86143651,functional
11797,-10.56242782,35.87217422,non functional
11798,-1.92064338,34.65767639,non functional
11799,-3.97606573,32.39317169,functional
11800,-3.74613405,33.12625135,non functional
11801,-10.7206488,39.45073957,non functional
11802,-4.22038746,33.18821619,functional
11803,-4.42879134,29.794094,functional
11804,-3.20758174,37.20698161,functional
11805,-4.6628309,29.985505100000005,functional
11806,-4.79217858,38.22627960000001,functional
11807,-9.49528169,33.94589478,functional
11808,-6.24865871,36.53965091,functional
11809,-4.53275449,32.73001557,functional
11810,-3.44373526,36.71496917,functional
11811,-11.0123866,34.8958423,non functional
11812,-10.70690094,36.05545224,non functional
11813,-7.08085479,38.97510298,functional
11814,-2.1480067000000003,33.51040071,non functional
11815,-7.6821169,36.98457828,functional
11816,-8.77455265,32.67646047,functional
11817,-8.92316264,32.71057833,non functional
11818,-1.83977924,33.01716199,functional
11819,-3.01459102,37.55709976,non functional
11820,-9.0447742,33.13671316,non functional
11821,-4.57491507,29.75996042,functional
11822,-4.99932949,34.80538073,functional
11823,-1.16800994,31.86311938,non functional
11824,-2.15500378,31.68542591,functional
11825,-9.55674833,35.09868614,functional
11826,-2.81323603,33.23419077,non functional
11827,-11.55703116,35.07089064,functional
11828,-8.74147323,34.36961454,functional
11829,-9.9777407,38.96810064,functional
11830,-5.30381994,35.55665021,non functional
11831,-3.2357211,30.95529923,functional
11832,-3.05101851,30.82123794,functional
11833,-10.69601693,39.01672501,non functional
11834,-2.62540799,30.64681657,non functional
11835,-8.17465052,31.86498423,non functional
11836,-5.05434569,31.79745682,non functional
11837,-3.37576616,32.72319678,functional
11838,-2.76862598,33.64954035,non functional
11839,-10.54281485,34.61972534,functional
11840,-8.79654265,33.22338552,non functional
11841,-7.55816387,31.16585212,non functional
11842,-2.88124634,33.37848844,functional
11843,-9.87463259,35.09258588,functional
11844,-9.3785047,33.60689964,functional
11845,-6.6430416,36.70782604,non functional
11846,-1.73173235,33.7921599,non functional
11847,-7.05072952,39.18386160000001,functional
11848,-4.4789324,30.27494411,non functional
11849,-4.66342502,34.86573095,functional
11850,-6.84080405,38.70446884,non functional
11851,-3.32753641,36.68475568,functional
11852,-8.49668969,35.94309934,non functional
11853,-4.50416321,30.11036328,functional
11854,-4.2280774,35.37014796,functional
11855,-3.19378724,37.16518538,functional
11856,-2.79555167,31.46426895,functional
11857,-4.94684207,38.55344257,non functional
11858,-4.80439406,29.73249544,non functional
11859,-3.28833214,36.53405628,functional
11860,-10.79227667,37.12162931,functional
11861,-4.68436391,35.10464808,non functional
11862,-3.20478545,34.25720385,functional
11863,-5.9214887,38.81728283,non functional
11864,-3.60715797,33.85344751,non functional
11865,-4.4859668,34.97330959,non functional
11866,-3.58258325,30.49845411,non functional
11867,-1.78953385,34.66641609,non functional
11868,-8.76896341,33.64467256,functional
11869,-5.92641855,37.75962077,non functional
11870,-2e-08,0.0,functional
11871,-5.27859814,39.05125964,functional
11872,-4.23640379,32.93532716,non functional
11873,-3.36667917,36.75157676,functional
11874,-3.39134497,36.90147467,functional
11875,-6.14762797,37.59627879999999,non functional
11876,-9.18797865,36.00613057,functional
11877,-1.85180209,31.63877187,functional
11878,-3.82431312,33.12299499,functional
11879,-9.21062539,33.71458541,non functional
11880,-2e-08,0.0,non functional
11881,-9.09373814,34.68054106,functional
11882,-7.87659648,36.87630972,functional
11883,-3.38690332,37.47050314,non functional
11884,-10.12029173,38.47730597,non functional
11885,-3.43753861,33.51777702,non functional
11886,-3.17100255,37.58236008,functional
11887,-6.37118258,38.58439129999999,non functional
11888,-7.238330499999999,37.77153287,non functional
11889,-11.16763397,34.90939616,non functional
11890,-4.77526253,38.77403368,functional
11891,-5.79885313,37.63604134,non functional
11892,-9.46500714,33.94088546,functional
11893,-8.53923888,36.51260085,functional
11894,-1.66309037,31.72260922,functional
11895,-2.51661892,33.00503158,functional
11896,-8.76749996,34.37273119,functional
11897,-8.91513319,36.83160306,non functional
11898,-7.75853714,35.57000607,non functional
11899,-8.38881189,39.03163987,non functional
11900,-9.06763603,34.08195583,functional
11901,-10.14952686,38.68795067,non functional
11902,-2.48004347,32.98269806,functional
11903,-3.56357654,36.65888028,functional
11904,-3.27853242,37.54649581,non functional
11905,-10.28615719,39.88436239,non functional
11906,-6.63539359,38.35060138,non functional
11907,-3.1465661,36.77242145,non functional
11908,-7.2657034,38.01666105,non functional
11909,-4.6136702000000005,30.26569598,non functional
11910,-5.06317476,31.53423801,functional
11911,-3.94978028,32.39386603,functional
11912,-3.30988568,36.64904394,functional
11913,-10.29126687,39.38056762,functional
11914,-2.82889439,37.16316388,functional
11915,-4.09170553,35.30614765,non functional
11916,-1.71121079,33.86727635,non functional
11917,-1.8188813,31.61259492,non functional
11918,-9.32185616,34.55865876,functional
11919,-4.42446422,33.44096816,functional
11920,-3.35601773,35.55774288,functional
11921,-3.29741041,37.37428845,non functional
11922,-2.93145703,31.57072081,functional
11923,-1.49218221,31.74811042,functional
11924,-2.80375609,31.73513555,functional
11925,-4.50987002,30.02631508,functional
11926,-2.54105066,30.6860406,functional
11927,-2.05608702,33.0094381,non functional
11928,-2e-08,0.0,functional
11929,-3.30711305,32.45583892,functional
11930,-9.30470578,34.28736411,functional
11931,-8.53398752,39.03665252,non functional
11932,-1.35614809,34.63675695,functional
11933,-10.82317081,39.09095928,non functional
11934,-7.857802900000001,36.89989145,functional
11935,-9.2707656,33.89130693,functional
11936,-8.98371268,34.66185337,functional
11937,-6.20488233,36.13343311,non functional
11938,-2e-08,0.0,functional
11939,-3.12373628,34.32637349,functional
11940,-4.50787797,38.08286378,non functional
11941,-8.71698221,33.65560402,non functional
11942,-1.57924571,31.44846438,non functional
11943,-2e-08,0.0,functional
11944,-2.5224863,32.47421856,non functional
11945,-8.01932864,35.59056797,functional
11946,-3.60112663,30.54572862,functional
11947,-6.63527517,38.23945626,non functional
11948,-3.80200624,33.00770025,functional
11949,-9.57678088,34.33973684,non functional
11950,-4.90002293,39.05195263,non functional
11951,-3.00580428,33.59144614,non functional
11952,-9.16548145,32.83558272,non functional
11953,-9.28865762,34.74695035,functional
11954,-1.42767704,31.63726327,non functional
11955,-4.43198317,29.85292928,non functional
11956,-3.33546281,37.49042271,functional
11957,-8.33296791,35.30715808,functional
11958,-3.09930575,33.87339371,non functional
11959,-9.60601559,34.46856523,functional
11960,-10.59619457,34.84969297,non functional
11961,-9.02725929,33.08741555,functional
11962,-1.40238654,34.13077606,non functional
11963,-6.795719900000001,32.12758108,non functional
11964,-1.16709915,30.93669016,functional
11965,-3.18024605,34.12092158,functional
11966,-3.61353734,37.31942683,non functional
11967,-8.97628862,33.76386003,functional
11968,-3.38870388,36.76028400000001,functional
11969,-8.70451105,34.37356,functional
11970,-1.68181938,34.28305506,functional
11971,-7.51006796,31.03735221,non functional
11972,-4.5835794000000005,35.083558000000004,functional
11973,-4.5620863,38.21726061,non functional
11974,-8.63675575,34.74452852,functional
11975,-5.3081763,38.63831807,non functional
11976,-3.26435633,37.22293208,functional
11977,-7.34263749,39.03329747,non functional
11978,-10.28340878,39.88953361,functional
11979,-3.13233582,36.86672366,functional
11980,-2.57654638,30.82469951,functional
11981,-5.0614706,32.63906599,functional
11982,-8.13717158,36.67735506,non functional
11983,-11.02377169,35.14369064,functional
11984,-6.74695084,38.85770798,functional
11985,-10.1407528,39.39368797,functional
11986,-10.73423564,39.60093239,non functional
11987,-3.89932953,30.61733963,non functional
11988,-3.29441466,37.64728532,functional
11989,-6.73872819,39.18359439,non functional
11990,-6.30931789,37.44190978,non functional
11991,-4.05800643,33.06993903,non functional
11992,-2e-08,0.0,functional
11993,-8.577313199999999,35.1638236,non functional
11994,-9.24960483,33.84097368,non functional
11995,-4.915774400000001,32.59745683,functional
11996,-3.29558478,37.29968155,non functional
11997,-3.93942271,35.4077341,functional
11998,-4.23813279,32.659155,non functional
11999,-4.80590694,38.81533555,functional
12000,-4.2235382,33.02944952,non functional
12001,-7.95479979,30.84871449,non functional
12002,-3.23139728,36.64677495,functional
12003,-3.57800116,36.93304051,functional
12004,-5.04218234,35.02028448,non functional
12005,-4.22937454,32.97425861,functional
12006,-11.00813601,39.36746677,functional
12007,-7.713205099999999,39.28388366,non functional
12008,-7.6258174,37.06028511,functional
12009,-7.28028499,39.10297865,non functional
12010,-4.32988214,38.01788023,functional
12011,-9.36788734,32.97567438,functional
12012,-7.77866156,31.2695407,non functional
12013,-4.74018911,38.95012889,functional
12014,-6.74741361,39.16672562,non functional
12015,-10.29221103,39.37374333,functional
12016,-8.8998095,35.0083108,functional
12017,-9.18878798,33.73615168,non functional
12018,-9.26186085,33.99111875,functional
12019,-3.46068125,33.21890878,functional
12020,-9.24875606,34.5424516,functional
12021,-3.23284998,37.28306157,functional
12022,-3.76851172,32.17448642,functional
12023,-2.14464782,35.73425519,functional
12024,-3.25396887,36.91967832,functional
12025,-10.42588325,35.78706722,non functional
12026,-2.77944514,33.50067096,functional
12027,-7.84631066,39.80213154,non functional
12028,-10.99192611,35.60415186,functional
12029,-1.35080429,34.15627952,non functional
12030,-4.35455496,33.8823507,non functional
12031,-3.16974108,34.39824675,functional
12032,-3.30345373,36.6550199,functional
12033,-4.6300248,38.30744027,functional
12034,-10.99330651,34.6331501,functional
12035,-1.55966862,31.44361677,functional
12036,-5.48875095,38.48375694,functional
12037,-1.50107619,33.7041488,non functional
12038,-2.65526494,33.14693383,functional
