field_1,latitude,longitude,HubName,HubDist
"10666",-1.73754028,34.35483445,River/Stream,18.3978659765601
"10667",-2.89835868,33.58361071,River/Stream,3.38417702528989
"10668",-6.2686181,37.50532015,River/Stream,15.6258985846572
"10669",-10.39654946,39.13803534,River/Stream,1.55033239375357
"10670",-11.44984888,37.32456641,River/Stream,7.18855307114007
"10671",-6.01560334,35.94238202,River/Stream,4.46477541391099
"10672",-9.66298634,33.93089699,River/Stream,1.94841842998247
"10673",-10.66334231,35.74745039,River/Stream,2.41784643807418
"10674",-9.56340763,34.34170206,River/Stream,5.19671716917318
"10675",-1.5600075,31.24569757,River/Stream,4.64349570838334
"10676",-4.6421017,33.49399101,River/Stream,10.2846408573591
"10677",-4.3072865,38.00431631,River/Stream,7.5837739731968
"10678",-6.03936529,36.12743438,River/Stream,0.924319048578513
"10679",-11.18099095,38.46382866,River/Stream,6.47131220973548
"10680",-1.74439909,31.6063258,River/Stream,10.4032019549283
"10681",-10.1946438,38.8765545,River/Stream,6.6186314066028
"10682",-3.30231576,37.42598369,River/Stream,12.6054598316116
"10683",-4.41791248,35.33823457,River/Stream,0.848532077841706
"10684",-4.35588789,33.88231621,River/Stream,7.05758464761719
"10685",-2e-08,0,River/Stream,3342.00499493212
"10686",-6.89998246,39.12212746,River/Stream,3.31494500197833
"10687",-6.96825032,39.51363562,River/Stream,7.74652894465872
"10688",-7.23548778,35.71992189,River/Stream,5.44298701658539
"10689",-6.58012038,39.03025435,River/Stream,12.1118832735954
"10690",-8.10646613,35.16120501,River/Stream,23.028964497275
"10691",-4.20468352,36.93616837,River/Stream,10.385366157233
"10692",-3.25931524,37.36486092,River/Stream,2.40080300263471
"10693",-2.91389861,32.65937269,River/Stream,21.5796013172003
"10694",-9.22002468,34.71092201,River/Stream,6.67776610125032
"10695",-4.23076009,32.88473192,River/Stream,30.5899032934264
"10696",-8.51399519,34.9628504,River/Stream,11.9727189574173
"10697",-8.08729637,36.48649106,River/Stream,3.87856274976373
"10698",-6.97654279,30.57407985,River/Stream,10.7210888312638
"10699",-9.82128762,39.54032847,River/Stream,5.14132665072622
"10700",-8.26615426,35.81577861,River/Stream,6.94435845785615
"10701",-3.52277171,37.01347879,River/Stream,6.96818753682544
"10702",-2e-08,0,River/Stream,3342.00499493212
"10703",-3.18938095,33.16964893,River/Stream,6.38784555243174
"10704",-2.97329623,31.4645605,River/Stream,2.29282380253015
"10705",-8.22022321,35.88239775,River/Stream,10.0288478828444
"10706",-9.67372883,33.92661272,River/Stream,0.983286707279999
"10707",-2.93580769,33.36288298,River/Stream,8.04533752585882
"10708",-9.50501387,33.69383985,River/Stream,10.1725166153554
"10709",-4.6450808,38.27876876,River/Stream,6.18136009703441
"10710",-3.28265454,32.88142153,River/Stream,17.2395319448418
"10711",-1.77157587,34.08756676,River/Stream,18.1226773764012
"10712",-5.10599882,32.04482543,River/Stream,25.3213045719778
"10713",-9.11298419,34.69789902,River/Stream,5.34176233016366
"10714",-6.95641796,36.27097505,River/Stream,1.21631358802309
"10715",-10.57187216,35.85360524,River/Stream,12.7029334005952
"10716",-10.67085699,35.56518679,River/Stream,7.72710745475148
"10717",-1.64331722,31.56121315,River/Stream,0.917849267845027
"10718",-6.99470401,39.11921037,River/Stream,3.37322025569239
"10719",-9.04519381,33.17015827,River/Stream,3.96860520264918
"10720",-10.46069479,40.32069267,River/Stream,4.66225356916377
"10721",-8.84233286,33.25008037,River/Stream,2.56214456775664
"10722",-5.74560304,34.82922014,River/Stream,14.2887113075774
"10723",-6.90226808,39.18621429,River/Stream,4.48570085765279
"10724",-4.64350041,30.31256786,River/Stream,6.38339085451224
"10725",-5.00277941,34.80973016,River/Stream,5.22698785558316
"10726",-10.2820861,40.20177059,River/Stream,12.8724516183962
"10727",-7.70426102,36.95777354,River/Stream,3.62505491937494
"10728",-6.98602609,39.08843697,River/Stream,0.247024552123299
"10729",-11.15750802,34.73984203,River/Stream,8.28812095550829
"10730",-9.53732998,34.85786394,River/Stream,4.94680619667036
"10731",-2e-08,0,River/Stream,3342.00499493212
"10732",-9.75217768,35.2917706,River/Stream,8.39160594993372
"10733",-2e-08,0,River/Stream,3342.00499493212
"10734",-7.07690847,38.97256903,River/Stream,10.3109904936569
"10735",-3.28215191,37.50912697,River/Stream,5.9074771747699
"10736",-4.9017631,29.74186431,River/Stream,4.05853220556112
"10737",-1.56180472,31.55095794,River/Stream,8.68830068376025
"10738",-4.57385916,30.2867744,River/Stream,6.05216457439445
"10739",-4.78601283,34.8229034,River/Stream,1.18991797949397
"10740",-9.33345357,32.99397594,River/Stream,1.64768138105147
"10741",-1.67962642,34.30362396,River/Stream,6.35550001918548
"10742",-3.09812631,33.31708138,River/Stream,8.00874492472456
"10743",-8.82731588,32.8360125,River/Stream,16.9033088558556
"10744",-4.92892974,34.85931248,River/Stream,4.70452971667033
"10745",-2.89520725,34.13367274,River/Stream,21.834582276758
"10746",-7.701659,31.14582398,River/Stream,3.10402603771602
"10747",-9.90449906,39.11670206,River/Stream,2.54537311985594
"10748",-4.26522784,34.41146558,River/Stream,12.4927159150001
"10749",-5.34981132,38.98118976,River/Stream,3.46063725847167
"10750",-7.9118766,39.66063601,River/Stream,6.39217407955303
"10751",-10.94878971,37.24292335,River/Stream,5.33140422307554
"10752",-6.80777623,37.06409574,River/Stream,12.1476169410037
"10753",-4.57537406,33.15702697,River/Stream,8.73059863256717
"10754",-4.19906462,33.24028173,River/Stream,27.8544735218685
"10755",-8.28101817,35.93069761,River/Stream,8.82952646409654
"10756",-8.00767134,31.67351695,River/Stream,6.31714902004184
"10757",-2e-08,0,River/Stream,3342.00499493212
"10758",-2.90034421,31.20091965,River/Stream,10.5541262460983
"10759",-8.94250474,36.13763509,River/Stream,7.51746265223338
"10760",-8.94288707,36.16523967,River/Stream,5.42262109787064
"10761",-3.21484755,37.59774439,River/Stream,6.25176300083285
"10762",-3.18061805,37.19952665,River/Stream,9.05406344399725
"10763",-6.32524131,37.1335699,River/Stream,7.05739576619742
"10764",-1.55045181,30.90964638,River/Stream,40.093310801317
"10765",-3.9502597,32.85037275,River/Stream,19.7458886438299
"10766",-2e-08,0,River/Stream,3342.00499493212
"10767",-7.97827112,31.62881318,River/Stream,11.3041719507013
"10768",-2.79635066,33.23828392,River/Stream,5.11802324590315
"10769",-8.889454,35.05932267,River/Stream,5.73672646203189
"10770",-10.58370372,38.60903798,River/Stream,3.86300035668299
"10771",-8.30031442,36.34849668,River/Stream,3.96026345898533
"10772",-4.89292755,34.75416689,River/Stream,2.16322345610176
"10773",-2e-08,0,River/Stream,3342.00499493212
"10774",-3.25253336,37.58155396,River/Stream,8.81399555428932
"10775",-9.387418,35.3014016,River/Stream,7.02641293742106
"10776",-7.09540865,37.77780111,River/Stream,4.80238515709189
"10777",-3.45687792,31.90836695,River/Stream,18.3927694801312
"10778",-7.90707623,39.66479893,River/Stream,6.77571710228768
"10779",-11.10115111,37.3188955,River/Stream,2.46645359682105
"10780",-10.58338907,35.41333367,River/Stream,7.34871050346813
"10781",-5.79765743,35.04832632,River/Stream,4.87801649738174
"10782",-9.40143197,33.05345553,River/Stream,2.9255018469562
"10783",-3.39072982,37.06398239,River/Stream,5.39031023663501
"10784",-6.51881207,37.21731239,River/Stream,11.439410319847
"10785",-9.00002601,34.83897739,River/Stream,3.40651291759129
"10786",-10.71673302,35.3815744,River/Stream,3.46771715543388
"10787",-2.92270917,34.38465801,River/Stream,7.52489161358008
"10788",-6.760234,38.12851799,River/Stream,3.65211284930017
"10789",-4.58992626,30.10910741,River/Stream,4.46969847636902
"10790",-3.07994002,37.62331263,River/Stream,9.37857283147296
"10791",-6.62590276,31.14183768,River/Stream,3.63860842582048
"10792",-5.94500609,35.01250502,River/Stream,16.4395405949874
"10793",-3.29430558,36.51572601,River/Stream,11.5511541068022
"10794",-4.22575591,32.99945777,River/Stream,22.7513173916784
"10795",-10.5658356,36.30260252,River/Stream,18.6821213470809
"10796",-9.01071989,34.56267918,River/Stream,5.11637951166876
"10797",-6.78663457,38.85593549,River/Stream,6.59745305328514
"10798",-6.34731754,35.5581224,River/Stream,4.89563758546013
"10799",-9.58938483,33.78439563,River/Stream,4.27101195813647
"10800",-10.77494075,35.32509127,River/Stream,11.4000955369371
"10801",-9.17873143,33.54326485,River/Stream,6.30964789319404
"10802",-3.26193009,35.80145101,River/Stream,2.40554744939207
"10803",-2e-08,0,River/Stream,3342.00499493212
"10804",-9.86679991,34.50512288,River/Stream,20.650698961562
"10805",-1.82112754,31.58489098,River/Stream,4.13518011821021
"10806",-4.23510851,34.7894571,River/Stream,11.2757125855362
"10807",-3.24100016,37.38518011,River/Stream,4.34673894140576
"10808",-6.99073094,39.08628657,River/Stream,0.457378022367981
"10809",-11.13443883,38.55808472,River/Stream,6.0172600489549
"10810",-6.9122642,37.56682925,River/Stream,4.73743943895124
"10811",-10.48407903,40.10276193,River/Stream,9.23853254486805
"10812",-4.54293386,34.84002927,River/Stream,3.92131590994509
"10813",-6.78444671,38.85833953,River/Stream,6.45827629777313
"10814",-2e-08,0,River/Stream,3342.00499493212
"10815",-4.35066308,38.00820955,River/Stream,4.81717003553926
"10816",-4.02515503,33.23462216,River/Stream,11.9271938313173
"10817",-6.79651963,36.63875392,River/Stream,7.48308663221423
"10818",-7.03986469,30.55406984,River/Stream,16.4492979211433
"10819",-9.19611275,34.62449622,River/Stream,2.90481601850716
"10820",-3.20922403,37.30762573,River/Stream,2.56031859583488
"10821",-4.57792099,34.85478539,River/Stream,13.6191443012475
"10822",-6.8983802,39.17343131,River/Stream,5.95442042402726
"10823",-8.65591365,34.9469939,River/Stream,8.17628657331346
"10824",-10.51890417,38.97190703,River/Stream,6.91010542870564
"10825",-4.8468219,38.18656575,River/Stream,1.86151969608258
"10826",-2.53295523,32.7572802,River/Stream,12.7812623832887
"10827",-3.17161356,36.9060257,River/Stream,8.14720246123366
"10828",-3.07789449,33.67195305,River/Stream,7.36710574623616
"10829",-2.0316848,33.0558137,River/Stream,38.6763850926657
"10830",-7.32153082,38.96609939,River/Stream,2.21453571946302
"10831",-8.9622614,34.88114507,River/Stream,6.70767476045397
"10832",-8.12038718,36.67270959,River/Stream,7.56945202427613
"10833",-3.38493281,35.85679261,River/Stream,14.2539952960906
"10834",-2.73868234,31.61550892,River/Stream,7.79182336526873
"10835",-2.51218903,30.64196121,River/Stream,3.07500069336216
"10836",-4.11014504,32.58308802,River/Stream,21.1669000687548
"10837",-7.80441189,31.77270691,River/Stream,8.61479123492201
"10838",-8.37578779,35.13388821,River/Stream,6.2003491479808
"10839",-3.31944082,36.83010045,River/Stream,4.86568729466967
"10840",-2.94037303,32.84116536,River/Stream,3.83607816860169
"10841",-3.33739677,35.67513629,River/Stream,3.70109697482539
"10842",-9.16490902,33.54321264,River/Stream,6.92089301404774
"10843",-3.44650162,31.89253735,River/Stream,18.1936969721486
"10844",-4.69896396,39.10854128,River/Stream,9.26604888123024
"10845",-8.11513038,31.6419245,River/Stream,7.44266438217572
"10846",-3.13549251,33.95990474,River/Stream,10.0000152531682
"10847",-4.75326881,34.53184286,River/Stream,7.33656910722693
"10848",-4.05622587,33.17283392,River/Stream,14.78468324444
"10849",-3.82278309,34.14938434,River/Stream,6.69993211431754
"10850",-8.05564417,35.46382119,River/Stream,4.38987252515924
"10851",-2.59498265,30.67123281,River/Stream,6.35960082647867
"10852",-4.69039758,30.36276359,River/Stream,9.37992280123279
"10853",-4.5679857,38.25528637,River/Stream,10.568660178478
"10854",-3.34006269,36.8477722,River/Stream,4.86176744113642
"10855",-11.31681073,34.84019901,River/Stream,2.1178580270565
"10856",-1.93601346,33.84847105,River/Stream,4.1566728077465
"10857",-3.39782578,37.48386593,River/Stream,6.62186216530641
"10858",-1.14679135,34.03165552,River/Stream,4.71642037698042
"10859",-1.15594342,31.86158565,River/Stream,5.76443743194406
"10860",-3.27614802,30.96093679,River/Stream,12.2523358555265
"10861",-6.28037201,31.07283695,River/Stream,9.32502628897138
"10862",-3.03404984,37.04734626,River/Stream,3.37361580811366
"10863",-3.31735646,36.88902361,River/Stream,2.35658139463869
"10864",-9.88732619,35.27852243,River/Stream,3.84362532221445
"10865",-9.25050363,33.03948316,River/Stream,7.64909695568295
"10866",-3.61391562,33.60545666,River/Stream,12.2080991478753
"10867",-4.87244447,38.2281327,River/Stream,7.00002869069967
"10868",-3.03455987,33.40956852,River/Stream,9.29777525084127
"10869",-5.40828484,38.1213964,River/Stream,10.297208676917
"10870",-7.4433195,35.82134901,River/Stream,9.11991982972958
"10871",-1.50312629,31.54456459,River/Stream,15.1930568071417
"10872",-1.78421113,31.54183143,River/Stream,16.371707661929
"10873",-8.95095228,32.87634703,River/Stream,9.4445331739288
"10874",-7.79173855,35.73624204,River/Stream,6.25954103508173
"10875",-8.0714361,36.79019847,River/Stream,2.48113560453013
"10876",-2e-08,0,River/Stream,3342.00499493212
"10877",-3.22558035,33.33095454,River/Stream,6.81220240981995
"10878",-10.98206798,34.84918984,River/Stream,14.5972452398874
"10879",-1.93757182,32.89057234,River/Stream,53.7201286385064
"10880",-6.84106131,39.15806892,River/Stream,1.81062641039934
"10881",-3.73162172,33.19639228,River/Stream,14.0999204681393
"10882",-5.14248845,38.86146835,River/Stream,4.80101493273667
"10883",-8.97675821,34.81467843,River/Stream,5.02415099450711
"10884",-8.15287079,36.39100926,River/Stream,2.37123490042246
"10885",-9.9060747,39.73499472,River/Stream,7.09481037388395
"10886",-3.27187108,37.2594344,River/Stream,9.83842390195423
"10887",-11.46343807,36.98259977,River/Stream,7.07273365076031
"10888",-8.85598201,33.63641264,River/Stream,8.78889731674825
"10889",-10.85635924,38.78581942,River/Stream,8.39726139301027
"10890",-4.59534541,33.16289559,River/Stream,6.42850985022327
"10891",-4.49819404,37.91216556,River/Stream,4.89828240222212
"10892",-8.27639571,36.67909755,River/Stream,4.84925092390919
"10893",-8.15137581,34.86587552,River/Stream,13.8035859321068
"10894",-2.79996191,31.47413769,River/Stream,6.93372534895888
"10895",-3.50506,33.9387905,River/Stream,3.37476015860793
"10896",-2e-08,0,River/Stream,3342.00499493212
"10897",-10.339659,39.06586191,River/Stream,1.41528693877373
"10898",-9.33417962,34.55401786,River/Stream,4.41768584191847
"10899",-7.85171346,36.89332549,River/Stream,6.97549620726546
"10900",-10.8451298,39.73224303,River/Stream,3.85283044268616
"10901",-9.76230392,34.47107238,River/Stream,3.89642619911417
"10902",-8.70135187,34.37234391,River/Stream,9.1130909457219
"10903",-3.93416471,34.25699257,River/Stream,9.9160616917733
"10904",-3.92899343,32.18277154,River/Stream,15.1865822364216
"10905",-10.8400221,35.27555089,River/Stream,5.49598055503808
"10906",-10.01562141,38.40693935,River/Stream,2.33095047190344
"10907",-4.58611666,30.10847097,River/Stream,4.27994013495878
"10908",-4.63963022,30.25419027,River/Stream,4.27814312763953
"10909",-10.38532327,38.69302917,River/Stream,6.68657241541333
"10910",-3.34788303,36.77163003,River/Stream,10.223845946722
"10911",-9.0446646,32.98417474,River/Stream,7.5140731586198
"10912",-3.21438249,37.25381474,River/Stream,10.8848103162283
"10913",-7.7676111,39.18003518,River/Stream,3.81849904673701
"10914",-10.71518716,35.50953677,River/Stream,3.53953039536512
"10915",-2e-08,0,River/Stream,3342.00499493212
"10916",-7.07322003,39.17800922,River/Stream,8.10335368095297
"10917",-9.6076583,33.80881157,River/Stream,1.29149756383689
"10918",-3.329398,33.78543788,River/Stream,10.6758172845677
"10919",-4.48152732,30.27575567,River/Stream,16.0610883046656
"10920",-2.48299543,30.60006649,River/Stream,8.46320156500482
"10921",-3.65305574,37.62619326,River/Stream,17.5342178169614
"10922",-7.13484466,38.4997571,River/Stream,5.35411368587575
"10923",-10.71618294,34.66333899,River/Stream,3.4537796187106
"10924",-3.51983422,32.67188863,River/Stream,17.8436127368453
"10925",-3.409561,30.75720822,River/Stream,11.72763831492
"10926",-3.40943825,37.18810747,River/Stream,8.47959096300794
"10927",-10.02690242,39.57771655,River/Stream,3.88636004160118
"10928",-3.22005214,37.319043,River/Stream,4.3272250640262
"10929",-10.90950694,39.0414611,River/Stream,6.31336160721577
"10930",-9.16616295,33.5897427,River/Stream,8.85772960252072
"10931",-10.42952532,39.1257872,River/Stream,6.27005681315388
"10932",-9.40674768,33.85424926,River/Stream,14.2079409760768
"10933",-10.24432351,38.69590888,River/Stream,6.80146874647461
"10934",-4.14769069,35.25684371,River/Stream,9.35823783054302
"10935",-7.46181957,36.1283151,River/Stream,10.9485415166011
"10936",-9.20232052,33.35044376,River/Stream,10.5577020956535
"10937",-4.87321172,36.79211443,River/Stream,7.95041225869629
"10938",-7.06917157,37.83941042,River/Stream,3.2046640951635
"10939",-6.84960283,39.352696,River/Stream,4.26111831505255
"10940",-4.66990314,30.30563804,River/Stream,4.52009564569941
"10941",-3.16264168,37.65147534,River/Stream,6.64565178245638
"10942",-8.78555022,34.59302455,River/Stream,1.9087450916071
"10943",-3.66164778,32.02176528,River/Stream,3.03321354215054
"10944",-6.97146211,39.14523523,River/Stream,6.43379123995175
"10945",-10.60200007,40.14001846,River/Stream,3.74433005041656
"10946",-4.12803914,37.89189854,River/Stream,13.276746544611
"10947",-5.83859216,32.90657528,River/Stream,14.1576459950162
"10948",-9.62158306,34.29333944,River/Stream,3.16152217233223
"10949",-4.7116683,30.04206299,River/Stream,7.63542624595388
"10950",-6.80665694,38.0708238,River/Stream,8.53926201378419
"10951",-6.90332825,39.11923813,River/Stream,3.74101751390873
"10952",-3.43666551,33.51509394,River/Stream,6.97328645646645
"10953",-7.931586,39.03388498,River/Stream,6.92762511861393
"10954",-4.5680028,35.38998732,River/Stream,8.16454481899764
"10955",-6.97404508,39.28909202,River/Stream,6.09977957100719
"10956",-9.21394411,33.58198698,River/Stream,5.17080565535994
"10957",-10.71509235,37.1714952,River/Stream,10.5721729111696
"10958",-5.56587899,35.84321513,River/Stream,13.3706170689171
"10959",-7.80011261,35.59969777,River/Stream,12.4537976285635
"10960",-9.84489447,34.46892646,River/Stream,9.89559626217666
"10961",-6.37944712,37.33588306,River/Stream,2.73152227689886
"10962",-9.27863506,33.80507969,River/Stream,14.0673404573949
"10963",-5.1503174,34.80452281,River/Stream,13.5590729440904
"10964",-3.65325935,33.44119899,River/Stream,12.9172314088008
"10965",-7.602045,36.11700155,River/Stream,9.48299205646245
"10966",-2.95921718,33.62479612,River/Stream,6.86552803013651
"10967",-1.4582524,31.75118004,River/Stream,11.9773565570988
"10968",-3.981163,32.47901207,River/Stream,15.7511466598888
"10969",-2.99371769,33.25744589,River/Stream,8.39391204541364
"10970",-1.90064684,34.35935712,River/Stream,8.15504532693639
"10971",-10.88506086,37.16695676,River/Stream,3.88478573562976
"10972",-1.7711817,34.40687373,River/Stream,9.75872542049929
"10973",-4.68891289,32.85371594,River/Stream,17.7478844816766
"10974",-9.34106561,34.56703643,River/Stream,4.89646575249756
"10975",-3.25218588,36.9175262,River/Stream,10.2227898943784
"10976",-2e-08,0,River/Stream,3342.00499493212
"10977",-4.44391225,35.4909113,River/Stream,9.61500864968962
"10978",-10.67290084,39.40959882,River/Stream,8.11565527297655
"10979",-2.73610377,33.23518349,River/Stream,11.1305592495847
"10980",-3.29056752,37.38435745,River/Stream,2.82522708799624
"10981",-9.04364283,34.80910557,River/Stream,15.1737725758825
"10982",-10.37155952,38.56887681,River/Stream,5.53962402721251
"10983",-1.16315684,31.81279277,River/Stream,1.71410985557327
"10984",-3.30583285,36.60509201,River/Stream,2.77459861725398
"10985",-2.45472694,30.69846453,River/Stream,7.3249637593518
"10986",-4.84096916,29.74220204,River/Stream,2.71407858513391
"10987",-2.57276759,30.82439797,River/Stream,16.4652186806007
"10988",-1.71472278,33.35087667,River/Stream,12.7705097623071
"10989",-9.5397358,37.83606705,River/Stream,8.94204522282131
"10990",-8.70336432,34.37583919,River/Stream,11.2348592437918
"10991",-8.62999564,34.92410153,River/Stream,6.48064465065734
"10992",-5.80313005,38.66471754,River/Stream,6.07596166729433
"10993",-3.26430365,37.23346993,River/Stream,6.36142582589632
"10994",-9.78647086,38.50802828,River/Stream,10.4534246718388
"10995",-3.06004226,33.78233386,River/Stream,14.8808406747666
"10996",-3.19323701,37.15819541,River/Stream,18.6019159327605
"10997",-6.06729772,36.96281361,River/Stream,4.03617836590193
"10998",-6.93895201,36.42476459,River/Stream,4.44806789478771
"10999",-1.77478175,31.57564711,River/Stream,8.41715078862973
"11000",-4.14038672,37.82454834,River/Stream,10.1667290441108
"11001",-3.15611113,36.67658193,River/Stream,7.57899694620638
"11002",-9.15850493,34.55891582,River/Stream,2.33330139364835
"11003",-6.00852514,34.06106856,River/Stream,19.9149239267369
"11004",-1.37531631,30.8995347,River/Stream,4.7580132787629
"11005",-5.79785279,36.46711438,River/Stream,10.6228422278828
"11006",-3.16374087,36.99117253,River/Stream,9.31261718003942
"11007",-8.88417233,33.04634855,River/Stream,6.84621901232053
"11008",-11.01105112,39.19135804,River/Stream,4.45088580314465
"11009",-6.16354382,36.23761468,River/Stream,0.406130959672228
"11010",-2e-08,0,River/Stream,3342.00499493212
"11011",-11.33638752,37.07045156,River/Stream,8.44124382047466
"11012",-9.73781412,34.75228275,River/Stream,5.29451643411891
"11013",-3.91412767,32.39037531,River/Stream,22.8355458196308
"11014",-10.69348778,35.643636,River/Stream,6.24047375046394
"11015",-2.77380559,31.76361188,River/Stream,4.73338506247811
"11016",-3.23045693,37.21021562,River/Stream,12.880935177361
"11017",-7.05177077,37.76123702,River/Stream,0.492565254914903
"11018",-2.8034551,31.48594609,River/Stream,5.59553557758886
"11019",-2.63228958,33.43617593,River/Stream,7.21774172373374
"11020",-7.06771335,39.36100242,River/Stream,0.511864987028502
"11021",-3.37831264,36.5832966,River/Stream,8.5146601220783
"11022",-5.71306203,34.90755696,River/Stream,16.6287529777431
"11023",-3.27289438,36.58826697,River/Stream,3.32537699739397
"11024",-9.47142252,33.94769331,River/Stream,18.4362760809183
"11025",-10.53935306,34.82800283,River/Stream,6.52254158254947
"11026",-8.9969108,33.65703156,River/Stream,13.2764123956071
"11027",-3.28695956,37.05074857,River/Stream,3.92100619544603
"11028",-6.96364587,39.09281292,River/Stream,2.72268712065203
"11029",-2.69960815,33.60047216,River/Stream,6.92766439444896
"11030",-2.5625958,30.62782564,River/Stream,7.07878001239441
"11031",-3.3220281,36.81052443,River/Stream,3.89220972963021
"11032",-4.11699353,35.28265201,River/Stream,7.72987032357241
"11033",-8.22625512,35.23317169,River/Stream,5.11685766267498
"11034",-8.43549505,33.0146321,River/Stream,2.39012112749604
"11035",-9.4232386,34.93130882,River/Stream,4.80872361106309
"11036",-4.47670952,29.82484689,River/Stream,4.02226744907249
"11037",-8.60421861,34.95857796,River/Stream,5.44884073088574
"11038",-1.22826867,33.93395143,River/Stream,11.3988706947592
"11039",-8.9256653,34.69340371,River/Stream,6.16168070411101
"11040",-1.6292381,31.48898375,River/Stream,8.84422788418786
"11041",-4.16565234,37.91934485,River/Stream,8.78720430078102
"11042",-3.39478098,33.46107213,River/Stream,6.43760861698353
"11043",-8.77852181,33.78230018,River/Stream,16.6414060015282
"11044",-6.53116847,38.98623041,River/Stream,16.1873566521853
"11045",-3.3384299,32.03030986,River/Stream,14.7769083130349
"11046",-3.29058149,37.51365979,River/Stream,7.02608857619111
"11047",-10.7199403,35.79829785,River/Stream,2.21708895531852
"11048",-2.89194995,33.40811997,River/Stream,7.75902835207287
"11049",-3.05184033,37.61574047,River/Stream,12.1036348825481
"11050",-3.58440163,35.59746712,River/Stream,8.15792336211013
"11051",-2.53795822,32.41049887,River/Stream,0.650921776003846
"11052",-3.49162509,36.84074022,River/Stream,2.91591409954151
"11053",-1.82271691,34.4282866,River/Stream,12.0949405533073
"11054",-3.26102033,37.20690841,River/Stream,9.65794483623182
"11055",-3.34975359,36.7099821,River/Stream,6.65652898157032
"11056",-8.9598846,34.8836372,River/Stream,7.04392079216533
"11057",-9.03325332,33.60662265,River/Stream,8.74712891734801
"11058",-7.89457777,31.58712387,River/Stream,2.01040356787225
"11059",-2.76543244,33.61803656,River/Stream,12.7317774008172
"11060",-4.69695306,34.80315135,River/Stream,10.6161209726991
"11061",-7.90148926,31.58403196,River/Stream,2.76190016703708
"11062",-3.05857778,37.58853938,River/Stream,11.0689588094429
"11063",-4.59162552,32.25477937,River/Stream,7.6689473810036
"11064",-10.70493585,35.30806615,River/Stream,2.67289336521552
"11065",-6.66765419,37.13014049,River/Stream,5.58413264311666
"11066",-4.63670137,35.27675795,River/Stream,15.6357275245368
"11067",-2.72415916,33.61678845,River/Stream,9.71169211348726
"11068",-1.54580279,30.92173327,River/Stream,41.2266013554421
"11069",-3.4022711,32.02976335,River/Stream,14.6264713533722
"11070",-3.5936076,33.76449477,River/Stream,16.4504637006536
"11071",-6.51838292,37.21545038,River/Stream,11.6470926010192
"11072",-6.54176056,38.83527762,River/Stream,13.9557424213432
"11073",-6.87223987,38.20519412,River/Stream,0.529982786085396
"11074",-6.31438177,35.86714671,River/Stream,5.2740623342131
"11075",-5.76382639,32.72098958,River/Stream,19.336547527034
"11076",-9.03692027,34.58403329,River/Stream,5.71389602006967
"11077",-2.86601596,36.33713081,River/Stream,6.69218467215485
"11078",-11.12132753,35.17005553,River/Stream,4.24352667552795
"11079",-4.13242238,34.74702981,River/Stream,14.0254431403973
"11080",-7.06816208,39.36755257,River/Stream,0.983717419862838
"11081",-10.66007091,35.46946719,River/Stream,4.10063574102409
"11082",-2e-08,0,River/Stream,3342.00499493212
"11083",-5.7752818,35.00707179,River/Stream,15.7640227648723
"11084",-4.1012758,35.32432595,River/Stream,6.26531432659012
"11085",-1.25262954,31.43354396,River/Stream,3.81914445786314
"11086",-8.82249667,34.57010711,River/Stream,6.68017208405731
"11087",-10.39101736,38.7042241,River/Stream,5.37621308412657
"11088",-1.31103398,30.8318297,River/Stream,6.55566579256753
"11089",-7.64546069,31.32235538,River/Stream,6.49765966687589
"11090",-8.85687679,33.63836458,River/Stream,8.55248046566654
"11091",-4.44470957,30.03825242,River/Stream,2.79130192960541
"11092",-3.48903026,33.93119804,River/Stream,2.09976198232192
"11093",-10.74505626,38.68490873,River/Stream,10.5125168844472
"11094",-6.77981287,35.31290169,River/Stream,7.78628130916849
"11095",-4.53630212,35.02358171,River/Stream,5.82068376989757
"11096",-9.13282806,34.80550972,River/Stream,11.1638845914735
"11097",-3.676655,37.66129234,River/Stream,16.1743360372999
"11098",-7.21638916,36.92512174,River/Stream,12.7418319905808
"11099",-4.53416799,35.84745583,River/Stream,7.57957165271694
"11100",-6.98826759,36.90688466,River/Stream,3.42341794789983
"11101",-10.28049363,40.20230941,River/Stream,13.0482349162013
"11102",-4.02812356,36.62541493,River/Stream,9.443234118545
"11103",-5.19885633,34.70258849,River/Stream,10.9522523331646
"11104",-9.03314802,32.85889264,River/Stream,7.23508991461318
"11105",-5.84129052,34.96193317,River/Stream,8.01887049065871
"11106",-7.7297777,38.93771392,River/Stream,7.31737039645387
"11107",-1.83687655,33.5138859,River/Stream,9.40367153779591
"11108",-6.98505565,39.52539559,River/Stream,10.5809957731046
"11109",-10.70745991,35.30531373,River/Stream,2.98198329621421
"11110",-3.73554789,33.01763841,River/Stream,9.17967884696815
"11111",-8.5663354,32.04032562,River/Stream,2.22876542308066
"11112",-9.59258221,34.59290205,River/Stream,7.46360648093071
"11113",-3.19693479,37.28064069,River/Stream,1.71350558085899
"11114",-6.5827113,38.83677166,River/Stream,9.61600107005128
"11115",-4.2986849,34.69555967,River/Stream,11.1868699664283
"11116",-1.86320606,31.16724617,River/Stream,3.97983324960557
"11117",-2.60510377,36.83642244,River/Stream,6.77279537945281
"11118",-2.86835956,30.95867775,River/Stream,5.12938565416568
"11119",-2.63580665,31.30843063,River/Stream,5.00730544704446
